GLOBI:null@Calamagrostis canescens	GBIF:8080892|GBIF:7672383|GBIF:9073146	2	1
GLOBI:NBN:NHMSYS0001495474@no name	IF:195501|IF:497412|GBIF:8281773	1	1
GLOBI:EOL:535003@no name	GBIF:8372570|GBIF:7473219|GBIF:1185584	2	1
GLOBI:NCBI:226659@Influenza A virus (A/chicken/NY/34173-3/99(H7N2))	NCBI:170847|NCBI:226659	1	1
GLOBI:NCBI:397448@Escherichia coli O119:H6	NCBI:1963784|NCBI:1963785|NCBI:1954351|NCBI:1963780|NCBI:1963781|NCBI:1963779|NCBI:1963782|NCBI:1963783	7	1
GLOBI:null@Rhipidocotyle campanula	GBIF:4414612|GBIF:8976537	1	1
GLOBI:NCBI:337122@Influenza A virus (A/turkey/Qevuzat_Yavne/1242/03(H9N2))	NCBI:436271|NCBI:337122	1	1
GLOBI:ITIS:47771@Haliclona	WORMS:131922|WORMS:166600|WORMS:166639|GBIF:7236902|GBIF:8816571|WORMS:166631	4	1
GLOBI:4d911c9f-0808-464e-8676-4877eb973344@Commelina benghalensis	GBIF:7701548|GBIF:8795654	1	1
GLOBI:EOL:21093@Mycogone	GBIF:7237622|GBIF:8859715	1	1
GLOBI:ITIS:38936@Elodea	GBIF:2865421|GBIF:3189436|GBIF:8448530|GBIF:7560262|GBIF:7941529	4	1
GLOBI:null@Smithia sensitiva	GBIF:8219156|GBIF:8373954	1	1
GLOBI:NBN:BMSSYS0000011201@no name	IF:138314|IF:124153	1	1
GLOBI:null@Amphora spp.	NCBI:1938425|NCBI:1938420|NCBI:1938426|NCBI:1938421|NCBI:1938427|NCBI:1938430|NCBI:1938422|NCBI:1938428|NCBI:1938431|NCBI:1938423|NCBI:1938429|NCBI:1938432|NCBI:1938424|NCBI:1938433	13	1
GLOBI:NBN:NBNSYS0000002588@no name	GBIF:7395660|GBIF:7900248	1	1
GLOBI:null@Mentha piperita	GBIF:9140706|GBIF:8835141|GBIF:8707933	2	1
GLOBI:NCBI:416668@Influenza B virus (B/Ulan-Ude/6/2003)	NCBI:1566370|NCBI:416668	1	1
GLOBI:ITIS:114666@Curculionidae	NCBI:1938425|NCBI:1938420|NCBI:1938426|NCBI:1938421|NCBI:1938427|NCBI:1938430|NCBI:1938422|NCBI:1938428|NCBI:1938431|NCBI:1938423|NCBI:1938429|NCBI:1938432|NCBI:1938424|NCBI:1938433	13	1
GLOBI:null@Zavrelimyia	NCBI:1981562|NCBI:1981561	1	1
GLOBI:null@Megachile janthopteriana	GBIF:8447673|GBIF:7890855	1	1
GLOBI:null@Megachile soledadensis	GBIF:8447673|GBIF:7890855	1	1
GLOBI:null@Acontia candefacta	GBIF:3257566|GBIF:5109231	1	1
GLOBI:EOL:1114782@no name	GBIF:7974309|GBIF:8035005	1	1
GLOBI:70cbb822-afb3-4300-a2f5-e3c6917cd144@Rubus moluccanus	GBIF:8317003|GBIF:7460312	1	1
GLOBI:NCBI:286782@Salmonella enterica subsp. enterica serovar Stanleyville	NCBI:1962266|NCBI:1965104|NCBI:1967597|NCBI:1967636|NCBI:1967645|NCBI:1967654|NCBI:1173858|NCBI:1173861|NCBI:1967598|NCBI:1967637|NCBI:1967646|NCBI:1967655|NCBI:1974318|NCBI:1173811|NCBI:1173862|NCBI:1954177|NCBI:1954180|NCBI:1962640|NCBI:1967593|NCBI:1967599|NCBI:1967638|NCBI:1967647|NCBI:1967650|NCBI:1967656|NCBI:1967953|NCBI:1974319|NCBI:1173920|NCBI:1954178|NCBI:1962638|NCBI:1962641|NCBI:1964834|NCBI:1967594|NCBI:1967600|NCBI:1967639|NCBI:1967642|NCBI:1967648|NCBI:1967651|NCBI:1967657|NCBI:1967660|NCBI:1967987|NCBI:1967990|NCBI:1974323|NCBI:1975667|NCBI:1173888|NCBI:1954179|NCBI:1962639|NCBI:1967595|NCBI:1967601|NCBI:1967643|NCBI:1967649|NCBI:1967652|NCBI:1967658|NCBI:1967661|NCBI:1967988|NCBI:1967991|NCBI:1969920|NCBI:1974324|NCBI:1173799|NCBI:1965103|NCBI:1967596|NCBI:1967644|NCBI:1967653|NCBI:1967659|NCBI:1967662|NCBI:1967989|NCBI:1967992	65	1
GLOBI:NBN:NBNSYS0000021824@no name	IF:145185|IF:144691|GBIF:7924511	1	1
GLOBI:NCBI:162514@Influenza A virus (A/human/Taiwan/0012/00(H1N1))	NCBI:235089|NCBI:162514	1	1
GLOBI:ITIS:38692@Xanthium strumarium	GBIF:7679849|GBIF:9052721	1	1
GLOBI:null@Megachile sp4 M_PL_015	GBIF:8447673|GBIF:7890855	1	1
GLOBI:EOL:467674@no name	GBIF:7796711|GBIF:8534879	1	1
GLOBI:NCBI:282793@Influenza A virus (A/Bilthoven/6449/71(H3N2))	NCBI:936112|NCBI:282793	1	1
GLOBI:ITIS:25262@Malus pumila	GBIF:7729605|GBIF:8343559	1	1
GLOBI:null@Lasioglossum pygmaeum patulum	NCBI:1824698|NCBI:1824693|NCBI:1824699|GBIF:9147909|NCBI:1824694|NCBI:1824700|NCBI:1824695|NCBI:1824701|NCBI:1824696|GBIF:8858397|NCBI:1824697	9	1
GLOBI:EOL:6185350@no name	GBIF:8720537|GBIF:7554372|GBIF:8831581	2	1
GLOBI:null@Acartia	WORMS:149737|WORMS:346048|WORMS:149738|WORMS:346043|WORMS:149694|WORMS:149695	5	1
GLOBI:EOL:2507859@no name	GBIF:2870041|GBIF:7643917	1	1
GLOBI:NBN:NBNSYS0000003217@no name	GBIF:9086216|GBIF:7584865|GBIF:7755124|GBIF:8299003	3	1
GLOBI:NCBI:338863@Influenza A virus (A/turkey/Italy/1351/01(H7N1))	NCBI:433440|NCBI:338863	1	1
GLOBI:EOL:1009268@no name	IF:249402|IF:239671	1	1
GLOBI:null@Ficus obtusifolia	GBIF:9144126|GBIF:9071507	1	1
GLOBI:EOL:794389@no name	GBIF:7899539|GBIF:7992298	1	1
GLOBI:EOL:159511@no name	GBIF:9141920|IF:196103|GBIF:7371219	1	1
GLOBI:NCBITaxon:510258@Fusarium pseudograminearum O'Donnell & T. Aoki (syns. Fusarium graminearum Group 1	IF:700197|NCBI:1962664|IF:700198	1	1
GLOBI:null@Malus baccata	GBIF:7600795|GBIF:7650844|GBIF:7913083	2	1
GLOBI:null@Hysterothylacium cenotae	GBIF:7952330|GBIF:7031025	1	1
GLOBI:EOL:1004605@no name	IF:240641|GBIF:8040743|GBIF:9168209	1	1
GLOBI:19599905-ef57-40d6-aebb-93d041fa54f9@Corylus americana	GBIF:7895171|GBIF:8223231|GBIF:8888592|GBIF:7708429	3	1
GLOBI:null@Navicula rhynocephala	GBIF:9133400|WORMS:179478|GBIF:8466388	1	1
GLOBI:NBN:NBNSYS0000003710@no name	GBIF:7868493|GBIF:8390620|GBIF:8092290	2	1
GLOBI:EOL:400360@melampodium divaricatum	GBIF:9115109|GBIF:8788014	1	1
GLOBI:NCBI:282874@Influenza A virus (A/Paris/417/92(H3N2))	NCBI:1086996|NCBI:282874	1	1
GLOBI:null@Asystasia gangetica	GBIF:8751788|GBIF:9067847	1	1
GLOBI:13759@Poa alpina	GBIF:7963275|GBIF:8255803	1	1
GLOBI:INAT_TAXON:460506@Tulipa praestans	GBIF:8363129|GBIF:7384879	1	1
GLOBI:null@Megachile eurymera	GBIF:8447673|GBIF:7890855	1	1
GLOBI:NCBI:216597@Salmonella typhimurium SL1344	NCBI:1962266|NCBI:1965104|NCBI:1967597|NCBI:1967636|NCBI:1967645|NCBI:1967654|NCBI:1173858|NCBI:1173861|NCBI:1967598|NCBI:1967637|NCBI:1967646|NCBI:1967655|NCBI:1974318|NCBI:1173811|NCBI:1173862|NCBI:1954177|NCBI:1954180|NCBI:1962640|NCBI:1967593|NCBI:1967599|NCBI:1967638|NCBI:1967647|NCBI:1967650|NCBI:1967656|NCBI:1967953|NCBI:1974319|NCBI:1173920|NCBI:1954178|NCBI:1962638|NCBI:1962641|NCBI:1964834|NCBI:1967594|NCBI:1967600|NCBI:1967639|NCBI:1967642|NCBI:1967648|NCBI:1967651|NCBI:1967657|NCBI:1967660|NCBI:1967987|NCBI:1967990|NCBI:1974323|NCBI:1975667|NCBI:1173888|NCBI:1954179|NCBI:1962639|NCBI:1967595|NCBI:1967601|NCBI:1967643|NCBI:1967649|NCBI:1967652|NCBI:1967658|NCBI:1967661|NCBI:1967988|NCBI:1967991|NCBI:1969920|NCBI:1974324|NCBI:1173799|NCBI:1965103|NCBI:1967596|NCBI:1967644|NCBI:1967653|NCBI:1967659|NCBI:1967662|NCBI:1967989|NCBI:1967992	65	1
GLOBI:null@Lasioglossum swenki	NCBI:1824698|NCBI:1824693|NCBI:1824699|GBIF:9147909|NCBI:1824694|NCBI:1824700|NCBI:1824695|NCBI:1824701|NCBI:1824696|GBIF:8858397|NCBI:1824697	9	1
GLOBI:8723@Hoplitis adunca	GBIF:3253651|GBIF:8337884|GBIF:8568009	2	1
GLOBI:null@Dodonaea lanceolata	GBIF:3233125|GBIF:3232944	1	1
GLOBI:95291a0a-6691-48ce-915f-389fd03c8a93@Alternanthera sessilis	GBIF:7536383|GBIF:9187882	1	1
GLOBI:null@Sarcophaga sp1 M_PL_047	GBIF:8284301|NCBI:1806752|GBIF:6006821|NCBI:1806753	2	1
GLOBI:NCBI:354470@Influenza A virus (A/Taiwan/2985/2002(H3N2))	NCBI:354555|NCBI:354470	1	1
GLOBI:21778@Russelia equisetiformis	GBIF:3230653|GBIF:7883982	1	1
GLOBI:EOL:1030127@no name	GBIF:9052730|GBIF:8587503	1	1
GLOBI:null@Flavobacterium spp.	NCBI:1766867|NCBI:1766870|NCBI:1766868|NCBI:1766869	3	1
GLOBI:66dad4a7-59f9-460e-9520-006cfae0763a@Premna tomentosa	GBIF:7657266|GBIF:7519873	1	1
GLOBI:no:match@Xanthomonas campestris pv. theicola Uehara	NCBI:1358018|NCBI:1358021|NCBI:1358022|NCBI:1358023|NCBI:1358024|GBIF:9156233|NCBI:1358016|NCBI:1358025|NCBI:1358020	7	1
GLOBI:null@Diaphanosoma spp.	GBIF:7237982|GBIF:7235467|GBIF:7235940	2	1
GLOBI:no:match@Saccharomyces cerevisiae Kreger-van Rij	GBIF:7354577|IF:163048|IF:163963	1	1
GLOBI:null@Trioza minuta var. arizonae	GBIF:3253598|GBIF:8971612	1	1
GLOBI:NCBI:293556@Influenza A virus (A/equine/Hong Kong/1/92(H3N8))	NCBI:661256|NCBI:293556	1	1
GLOBI:NCBI:282873@Influenza A virus (A/Paris/407/92(H3N2))	NCBI:1086995|NCBI:282873	1	1
GLOBI:INAT_TAXON:51147@Crataegus monogyna	GBIF:9220780|GBIF:7755128|GBIF:7591884	2	1
GLOBI:EOL:15079@no name	GBIF:8898737|GBIF:8428155	1	1
GLOBI:NBN:NBNSYS0000002270@no name	GBIF:7562240|GBIF:8119360|GBIF:7890837	2	1
GLOBI:INAT_TAXON:125488@Rubus idaeus strigosus	GBIF:7432689|GBIF:7934503	1	1
GLOBI:NCBI:365399@Influenza B virus (B/Brazil/079/00)	NCBI:1600134|NCBI:365399	1	1
GLOBI:null@Trichoptera	GBIF:3264355|GBIF:6006934	1	1
GLOBI:NCBI:244320@Escherichia coli O55:H7	NCBI:1963784|NCBI:1963785|NCBI:1954351|NCBI:1963780|NCBI:1963781|NCBI:1963779|NCBI:1963782|NCBI:1963783	7	1
GLOBI:null@Megachile obscurior	GBIF:8447673|GBIF:7890855	1	1
GLOBI:EOL:628802@no name	GBIF:8333645|GBIF:7447911|GBIF:8153164|WORMS:425764|GBIF:7551676	3	1
GLOBI:null@Dryas drummondii	GBIF:3257173|GBIF:7382826|GBIF:1893309	2	1
GLOBI:null@Lasioglossum trigeminum	NCBI:1824698|NCBI:1824693|NCBI:1824699|GBIF:9147909|NCBI:1824694|NCBI:1824700|NCBI:1824695|NCBI:1824701|NCBI:1824696|GBIF:8858397|NCBI:1824697	9	1
GLOBI:NCBITaxon:510258@Fusarium roseum Link	IF:700197|NCBI:1962664|IF:700198	1	1
GLOBI:NCBITaxon:252748@Valsa abietis (Fr.	IF:246140|IF:421494|IF:139526	2	1
GLOBI:EOL:36597@Trichothecium	IF:700480|IF:700479	1	1
GLOBI:null@Wahlenbergia constricta	GBIF:3232204|GBIF:7629976|GBIF:7510917	2	1
GLOBI:EOL:16498@no name	NCBI:1930052|NCBI:1930053|NCBI:1930054|GBIF:8415854|GBIF:9016491|NCBI:1930051	4	1
GLOBI:ITIS:88640@Cyclops	GBIF:3263406|GBIF:2113658	1	1
GLOBI:ef451915-0ba0-4773-b3da-d39493434ff7@Argina astrea	GBIF:8068635|GBIF:8310490	1	1
GLOBI:10747@Mentha piperita	GBIF:9140706|GBIF:8835141|GBIF:8707933	2	1
GLOBI:NCBI:244323@Escherichia coli O153:H21	NCBI:1963784|NCBI:1963785|NCBI:1954351|NCBI:1963780|NCBI:1963781|NCBI:1963779|NCBI:1963782|NCBI:1963783	7	1
GLOBI:NCBI:333220@Influenza A virus (A/ruddy turnstone/DE/629/00(H7N9))	NCBI:680965|NCBI:333220	1	1
GLOBI:NCBI:162521@Influenza A virus (A/human/Taiwan/0255/96(H1N1))	NCBI:235099|NCBI:162521	1	1
GLOBI:19958@Lonicera subspicata	GBIF:8131205|GBIF:6008759	1	1
GLOBI:EOL:1115477@no name	GBIF:8275925|GBIF:7739115|GBIF:7672670	2	1
GLOBI:NCBI:273027@Influenza A virus (A/swine/Flanders/1/98(H3N2))	NCBI:273027|NCBI:627606	1	1
GLOBI:NCBI:196465@Influenza A virus (A/chicken/California/465/00(H6N2))	NCBI:199374|NCBI:196465	1	1
GLOBI:null@Carya cordiformis	GBIF:7626600|GBIF:7518820	1	1
GLOBI:NBN:NHMSYS0020151287@no name	GBIF:8098866|GBIF:7744750|GBIF:8427942|GBIF:1195959|GBIF:8843233	4	1
GLOBI:null@Capsella	GBIF:7583967|GBIF:7234768	1	1
GLOBI:null@Myosotis virginica	GBIF:5428418|GBIF:7554520	1	1
GLOBI:EOL:1114169@Agrostis stolomifera	GBIF:7607397|GBIF:8040759	1	1
GLOBI:null@WATER SNAKE	GBIF:3242813|GBIF:9082629	1	1
GLOBI:NBN:BMSSYS0000006492@no name	IF:419708|IF:461125	1	1
GLOBI:EOL:11684970@no name	NCBI:1358018|NCBI:1358021|NCBI:1358022|NCBI:1358023|NCBI:1358024|GBIF:9156233|NCBI:1358016|NCBI:1358025|NCBI:1358020	7	1
GLOBI:null@Lasioglossum nigripes	NCBI:1824698|NCBI:1824693|NCBI:1824699|GBIF:9147909|NCBI:1824694|NCBI:1824700|NCBI:1824695|NCBI:1824701|NCBI:1824696|GBIF:8858397|NCBI:1824697	9	1
GLOBI:null@Cotoneaster acutifolius	GBIF:7922631|GBIF:8738326	1	1
GLOBI:3174@Calandra granaria	GBIF:8098661|GBIF:9063574|GBIF:8134801	2	1
GLOBI:352a61e5-f42a-4272-87ba-37d77a661aa7@Alocasia	GBIF:7614167|GBIF:7512916	1	1
GLOBI:null@Cinara  Cinara pruinosa	NCBI:1925528|NCBI:1925524|NCBI:1925533|NCBI:1925525|NCBI:1925534|NCBI:1925526|NCBI:1925535|NCBI:1925527|NCBI:1925536	8	1
GLOBI:NCBI:62471@Influenza A virus (A/Hong_Kong/55/94(H3N2))	NCBI:62471|NCBI:282977	1	1
GLOBI:EOL:5480739@Piper friedrichsthalii	NCBI:1821947|NCBI:1821950|NCBI:1821948|NCBI:1821951|NCBI:1821949	4	1
GLOBI:null@Arge nipponensis	GBIF:8970404|GBIF:1478498	1	1
GLOBI:null@Trifolium hybridum	GBIF:8000990|GBIF:8284803|GBIF:8952277|GBIF:7779481	3	1
GLOBI:EOL:2762968@no name	GBIF:8334716|GBIF:2108075|GBIF:1687770	2	1
GLOBI:NCBI:294975@Influenza B virus (B/Genova/1603/03)	NCBI:1600472|NCBI:294975	1	1
GLOBI:34f47754-60c4-467e-b73c-c31423699617@Quercus robur	GBIF:7911626|GBIF:7586523	1	1
GLOBI:null@Viscaria alpina	GBIF:8176971|GBIF:8094739	1	1
GLOBI:EOL:1057184@no name	GBIF:7828681|GBIF:9093568	1	1
GLOBI:EOL:973015@psychrobacter faecalis	GBIF:8918464|GBIF:9157462	1	1
GLOBI:null@Pales aurea	GBIF:1466369|GBIF:2173589|GBIF:6757763	2	1
GLOBI:INAT_TAXON:77181@Funastrum hirtellum	GBIF:8495992|GBIF:9032405	1	1
GLOBI:EOL:16388@Cetraria	IF:516368|IF:516369|IF:516365|IF:516367	3	1
GLOBI:2d8ba145-1aae-4109-b0b3-c612e4ab1df2@Monarda fistulosa	GBIF:7606331|GBIF:7598815	1	1
GLOBI:NCBI:333222@Influenza A virus (A/ruddy turnstone/NJ/1143/00(H10N7))	NCBI:680985|NCBI:333222	1	1
GLOBI:null@Nasturtium aquaticum	GBIF:7791376|GBIF:7912802|GBIF:7652566|GBIF:8047138	3	1
GLOBI:null@Ophiothrix	WORMS:242551|GBIF:7769269|WORMS:242555	1	1
GLOBI:NBN:NBNSYS0000004046@no name	GBIF:7456410|GBIF:7864236	1	1
GLOBI:EOL:1115687@megathyrsus maximus	GBIF:8885137|GBIF:7562245	1	1
GLOBI:ITIS:34317@Chilopsis	GBIF:2405446|GBIF:3256628	1	1
GLOBI:39732957-9137-48d5-9960-d9177c1fe334@Tabernaemontana divaricata	GBIF:8994245|GBIF:8795577|GBIF:7546096	2	1
GLOBI:EOL:578218@no name	GBIF:8397683|GBIF:7380467	1	1
GLOBI:EOL:521047@no name	GBIF:7470731|GBIF:1164654	1	1
GLOBI:null@Anticarsia gemmatalis IV	GBIF:7682993|GBIF:7845766	1	1
GLOBI:NCBI:183738@Influenza A virus (A/chicken/Shanghai/3/00(H9N2))	NCBI:535220|NCBI:183738	1	1
GLOBI:EOL:3487885@Cis castaneus	GBIF:9101789|GBIF:8872641	1	1
GLOBI:ITIS:101594@Anisoptera	GBIF:8334716|GBIF:2108075|GBIF:1687770	2	1
GLOBI:NBN:NHMSYS0000464436@no name	GBIF:7650045|GBIF:7754086	1	1
GLOBI:null@Hypericum empetrifolium	NCBI:1962206|NCBI:1962215|NCBI:1962224|NCBI:1962207|NCBI:1962210|NCBI:1962216|NCBI:1962225|NCBI:1962208|NCBI:1962211|NCBI:1962217|NCBI:1962220|NCBI:1962226|NCBI:1962203|NCBI:1962209|NCBI:1962212|NCBI:1962218|NCBI:1962221|NCBI:1962227|NCBI:1962230|NCBI:1962204|NCBI:1962213|NCBI:1962219|NCBI:1962222|NCBI:1962228|NCBI:1962205|NCBI:1962214|NCBI:1962223|NCBI:1962229	27	1
GLOBI:EOL:1115159@secale cereale	GBIF:7611515|GBIF:8657442	1	1
GLOBI:EOL:1115159@no name	GBIF:7611515|GBIF:8657442	1	1
GLOBI:null@Acartia  spp.	WORMS:149737|WORMS:346048|WORMS:149738|WORMS:346043|WORMS:149694|WORMS:149695	5	1
GLOBI:null@Aspalathus subtingens	GBIF:7826487|GBIF:8149008	1	1
GLOBI:EOL:11655922@plasmid r	NCBI:64374|NCBI:106337|NCBI:106340|NCBI:141833|NCBI:223955|NCBI:347480|NCBI:381743|NCBI:28394|NCBI:28400|NCBI:28406|NCBI:28424|NCBI:32654|NCBI:35417|NCBI:36542|NCBI:37745|NCBI:38591|NCBI:45203|NCBI:47924|NCBI:2453|NCBI:2459|NCBI:2462|NCBI:2468|NCBI:2471|NCBI:2477|NCBI:2480|NCBI:2486|NCBI:2495|NCBI:2501|NCBI:2507|NCBI:2510|NCBI:2516|NCBI:2525|NCBI:2534|NCBI:2543|NCBI:2549|NCBI:2552|NCBI:2558|NCBI:2561|NCBI:2567|NCBI:2570|NCBI:2576|NCBI:2585|NCBI:2594|NCBI:2600|NCBI:2606|NCBI:2624|NCBI:2633|NCBI:2639|NCBI:2642|NCBI:2648|NCBI:2651|NCBI:2657|NCBI:2660|NCBI:2666|NCBI:106338|NCBI:126792|NCBI:173631|NCBI:381744|NCBI:593013|NCBI:28401|NCBI:28407|NCBI:28425|NCBI:35391|NCBI:35412|NCBI:36543|NCBI:37746|NCBI:47574|NCBI:56886|NCBI:2454|NCBI:2463|NCBI:2469|NCBI:2472|NCBI:2478|NCBI:2481|NCBI:2487|NCBI:2490|NCBI:2496|NCBI:2502|NCBI:2508|NCBI:2511|NCBI:2520|NCBI:2526|NCBI:2535|NCBI:2544|NCBI:2553|NCBI:2562|NCBI:2568|NCBI:2571|NCBI:2577|NCBI:2580|NCBI:2586|NCBI:2595|NCBI:2607|NCBI:2616|NCBI:2625|NCBI:2643|NCBI:2649|NCBI:2652|NCBI:2658|NCBI:2661|NCBI:88772|NCBI:106339|NCBI:143293|NCBI:593014|NCBI:28402|NCBI:28411|NCBI:28417|NCBI:28426|NCBI:31882|NCBI:31888|NCBI:31891|NCBI:35404|NCBI:35413|NCBI:37150|NCBI:37561|NCBI:38320|NCBI:45421|NCBI:47575|NCBI:53464|NCBI:2437|NCBI:2440|NCBI:2446|NCBI:2455|NCBI:2464|NCBI:2473|NCBI:2479|NCBI:2482|NCBI:2488|NCBI:2491|NCBI:2497|NCBI:2503|NCBI:2509|NCBI:2512|NCBI:2518|NCBI:2527|NCBI:2530|NCBI:2536|NCBI:2554|NCBI:2578|NCBI:2581|NCBI:2590|NCBI:2596|NCBI:2608|NCBI:2611|NCBI:2620|NCBI:2626|NCBI:2653|NCBI:2659|NCBI:2662|NCBI:167474|NCBI:173381|NCBI:219557|NCBI:274541|NCBI:345737|NCBI:361652|NCBI:379604|NCBI:593015|NCBI:28412|NCBI:28427|NCBI:32651|NCBI:35414|NCBI:37151|NCBI:37739|NCBI:38174|NCBI:38321|NCBI:44465|NCBI:45419|NCBI:47477|NCBI:2438|NCBI:2441|NCBI:2447|NCBI:2450|NCBI:2456|NCBI:2465|NCBI:2474|NCBI:2483|NCBI:2489|NCBI:2492|NCBI:2498|NCBI:2504|NCBI:2522|NCBI:2528|NCBI:2531|NCBI:2540|NCBI:2546|NCBI:2555|NCBI:2564|NCBI:2573|NCBI:2582|NCBI:2588|NCBI:2591|NCBI:2597|NCBI:2609|NCBI:2612|NCBI:2618|NCBI:2621|NCBI:2627|NCBI:2630|NCBI:2636|NCBI:2645|NCBI:2663|NCBI:63649|NCBI:94177|NCBI:1003194|NCBI:157539|NCBI:173382|NCBI:223953|NCBI:248763|NCBI:291585|NCBI:380355|NCBI:591612|NCBI:593016|NCBI:28398|NCBI:28404|NCBI:32652|NCBI:35400|NCBI:36546|NCBI:37152|NCBI:41304|NCBI:2439|NCBI:2442|NCBI:2448|NCBI:2451|NCBI:2457|NCBI:2460|NCBI:2466|NCBI:2484|NCBI:2493|NCBI:2499|NCBI:2505|NCBI:2514|NCBI:2523|NCBI:2532|NCBI:2538|NCBI:2541|NCBI:2547|NCBI:2550|NCBI:2556|NCBI:2565|NCBI:2574|NCBI:2589|NCBI:2592|NCBI:2598|NCBI:2604|NCBI:2613|NCBI:2619|NCBI:2622|NCBI:2628|NCBI:2631|NCBI:2637|NCBI:2646|NCBI:2655|NCBI:2664|NCBI:146518|NCBI:223954|NCBI:291586|NCBI:28399|NCBI:28405|NCBI:28414|NCBI:31885|NCBI:33799|NCBI:35410|NCBI:36541|NCBI:41215|NCBI:46531|NCBI:47923|NCBI:55519|NCBI:2443|NCBI:2449|NCBI:2452|NCBI:2458|NCBI:2461|NCBI:2467|NCBI:2470|NCBI:2476|NCBI:2485|NCBI:2494|NCBI:2500|NCBI:2506|NCBI:2524|NCBI:2542|NCBI:2548|NCBI:2551|NCBI:2557|NCBI:2560|NCBI:2566|NCBI:2575|NCBI:2584|NCBI:2593|NCBI:2599|NCBI:2605|NCBI:2623|NCBI:2629|NCBI:2632|NCBI:2638|NCBI:2641|NCBI:2647|NCBI:2650|NCBI:2656|NCBI:2665	299	1
GLOBI:null@Acacia farnesiana	GBIF:7266119|GBIF:7266121	1	1
GLOBI:EOL:1144131@no name	GBIF:8075430|GBIF:9097086|GBIF:7432459|GBIF:8054953|GBIF:8255707|GBIF:7647029	5	1
GLOBI:NCBI:244319@Escherichia coli O26:H11	NCBI:1963784|NCBI:1963785|NCBI:1954351|NCBI:1963780|NCBI:1963781|NCBI:1963779|NCBI:1963782|NCBI:1963783	7	1
GLOBI:18741@Euphorbia characias	GBIF:7550245|GBIF:8409159	1	1
GLOBI:ITIS:38569@Tragopogon pratensis	GBIF:5386897|GBIF:9158887	1	1
GLOBI:null@Megachile felina	GBIF:8447673|GBIF:7890855	1	1
GLOBI:EOL:18194885@Cladosporium licheniphilum	GBIF:8938004|GBIF:8249478	1	1
GLOBI:null@Salvinia minima	GBIF:7946501|GBIF:7941255|GBIF:8534939	2	1
GLOBI:19865@Geum	GBIF:3230654|GBIF:7814947|GBIF:7683831	2	1
GLOBI:no:match@Phoma exigua Desm.	IF:375167|IF:244574	1	1
GLOBI:NBN:NHMSYS0001475246@no name	GBIF:8678740|IF:700080|IF:700081	1	1
GLOBI:EOL:1144108@no name	GBIF:7824977|GBIF:9065102|GBIF:9082146	2	1
GLOBI:EOL:5133678@no name	GBIF:8363049|GBIF:8273984	1	1
GLOBI:null@Lasioglossum admirandum	NCBI:1824698|NCBI:1824693|NCBI:1824699|GBIF:9147909|NCBI:1824694|NCBI:1824700|NCBI:1824695|NCBI:1824701|NCBI:1824696|GBIF:8858397|NCBI:1824697	9	1
GLOBI:NCBI:286252@Influenza A virus (A/shorebird/Delaware/111/97 (H2N1))	NCBI:1093330|NCBI:286252	1	1
GLOBI:c48422b9-bb00-46ca-bc70-41ef53c9ae93@Hypericum frondosum	NCBI:1962206|NCBI:1962215|NCBI:1962224|NCBI:1962207|NCBI:1962210|NCBI:1962216|NCBI:1962225|NCBI:1962208|NCBI:1962211|NCBI:1962217|NCBI:1962220|NCBI:1962226|NCBI:1962203|NCBI:1962209|NCBI:1962212|NCBI:1962218|NCBI:1962221|NCBI:1962227|NCBI:1962230|NCBI:1962204|NCBI:1962213|NCBI:1962219|NCBI:1962222|NCBI:1962228|NCBI:1962205|NCBI:1962214|NCBI:1962223|NCBI:1962229	27	1
GLOBI:null@Myrcia sp2 M_SD_022	NCBI:1842098|NCBI:1842099|GBIF:8391577|NCBI:1842096|NCBI:1842097	3	1
GLOBI:EOL:38338@no name	GBIF:9209297|GBIF:8291835	1	1
GLOBI:EOL:819667@Verbesina helianthoides	GBIF:7572135|GBIF:7734681	1	1
GLOBI:EOL:594924@no name	GBIF:7376790|GBIF:8934342	1	1
GLOBI:null@Stellaria palustris	GBIF:8123471|GBIF:8127028	1	1
GLOBI:274607f3-2ea4-441c-a0f9-e81ab6c87e14@Emex	GBIF:7698603|GBIF:7843135	1	1
GLOBI:EOL:17768@no name	NCBI:1925825|NCBI:1925826	1	1
GLOBI:NBN:NHMSYS0001483395@no name	GBIF:7826678|GBIF:8158181|IF:219595|GBIF:8564813|GBIF:9160904|IF:219744	4	1
GLOBI:null@Cryptocarpa	GBIF:7803102|GBIF:3906889	1	1
GLOBI:INAT_TAXON:447441@Amanita phalloides alba	GBIF:8876301|IF:178461|GBIF:8320114	1	1
GLOBI:null@Eucyclops sp.	GBIF:8962569|WORMS:853045|WORMS:853047	1	1
GLOBI:null@Polistes olivaceus	GBIF:8928607|GBIF:7799448|GBIF:8598058	2	1
GLOBI:NCBI:132779@Influenza A virus (A/Netherlands/371/93 (H3N2))	NCBI:132779|NCBI:1086960	1	1
GLOBI:NCBI:333248@Influenza A virus (A/mallard/MN/190/99(H3N8))	NCBI:579164|NCBI:333248	1	1
GLOBI:EOL:2752176@Megachile tsurugensis	GBIF:8447673|GBIF:7890855	1	1
GLOBI:EOL:301195@no name	GBIF:7752675|GBIF:7918914|GBIF:7784316	2	1
GLOBI:null@Satyrus charon	GBIF:3242719|GBIF:8669925	1	1
